# Active Comparator sample data v0.1
# nodes: 1000
# offer rows: 5000
node_id	item	seller	status	posted	title	ask_price	min_bid	location	quality	availability	condition	risk	cvu
ACT0706_BUDGET_OPTION	ACT0706-05	Budget Direct	Watch	13d	Budget Option Offer 5	580	553	Calgary Region	89	74	Unknown	Medium	67
ACT0707_STANDARD_OPTION	ACT0707-01	Open Offer Ltd.	Available	3d	Standard Option Offer 1	5083	4853	Central Alberta	55	70	New	High	38
ACT0707_STANDARD_OPTION	ACT0707-02	Verified Local	Posted	9d	Standard Option Offer 2	6929	6017	Provincial	62	67	Good	Medium	43
ACT0707_STANDARD_OPTION	ACT0707-03	North Star Supply	Watch	4d	Standard Option Offer 3	539	450	Central Alberta	79	91	Fair	High	62
ACT0707_STANDARD_OPTION	ACT0707-04	Regional Exchange	FS	8d	Standard Option Offer 4	2032	1831	Central Alberta	45	80	Good	Low	64
ACT0707_STANDARD_OPTION	ACT0707-05	Budget Direct	Available	5d	Standard Option Offer 5	7315	6631	Springbrook	79	72	New	High	42
ACT0708_PREMIUM_OPTION	ACT0708-01	Verified Local	FS	20d	Premium Option Offer 1	6722	5651	National	78	94	Good	Unknown	59
ACT0708_PREMIUM_OPTION	ACT0708-02	Atlas Services	Watch	14d	Premium Option Offer 2	1981	1713	Municipal	95	52	Fair	High	56
ACT0708_PREMIUM_OPTION	ACT0708-03	Central Listings	Posted	7d	Premium Option Offer 3	3188	3009	Calgary Region	54	74	Excellent	Low	60
ACT0708_PREMIUM_OPTION	ACT0708-04	North Star Supply	FS	2d	Premium Option Offer 4	2377	2073	Provincial	54	63	Unknown	Unknown	53
ACT0708_PREMIUM_OPTION	ACT0708-05	Quality Source	Available	9d	Premium Option Offer 5	598	518	Edmonton Region	89	84	Unknown	High	60
ACT0709_LOCAL_PROVIDER	ACT0709-01	Red Deer Market	Watch	1d	Local Provider Offer 1	3693	3332	Provincial	60	35	Unknown	High	36
ACT0709_LOCAL_PROVIDER	ACT0709-02	Prairie Value Co.	FS	2d	Local Provider Offer 2	1376	1294	Edmonton Region	88	35	Good	Medium	57
ACT0709_LOCAL_PROVIDER	ACT0709-03	Central Listings	Limited	12d	Local Provider Offer 3	5588	5110	National	94	41	Excellent	Low	66
ACT0709_LOCAL_PROVIDER	ACT0709-04	North Star Supply	Limited	9d	Local Provider Offer 4	4924	4321	Provincial	67	70	Good	Medium	50
ACT0709_LOCAL_PROVIDER	ACT0709-05	Atlas Services	Available	21d	Local Provider Offer 5	7564	6460	Provincial	49	76	Fair	Low	49
ACT0710_REGIONAL_PROVIDER	ACT0710-01	Budget Direct	Watch	6d	Regional Provider Offer 1	2443	2038	Edmonton Region	72	77	New	Medium	62
ACT0710_REGIONAL_PROVIDER	ACT0710-02	Open Offer Ltd.	FS	20d	Regional Provider Offer 2	6786	5702	Edmonton Region	83	91	Unknown	Medium	58
ACT0710_REGIONAL_PROVIDER	ACT0710-03	Prairie Value Co.	Posted	9d	Regional Provider Offer 3	3894	3442	Municipal	80	36	Good	Unknown	54
ACT0710_REGIONAL_PROVIDER	ACT0710-04	Regional Exchange	Limited	15d	Regional Provider Offer 4	8132	6918	Red Deer	68	75	Fair	Medium	46
ACT0710_REGIONAL_PROVIDER	ACT0710-05	Red Deer Market	Limited	18d	Regional Provider Offer 5	8073	6651	Provincial	54	99	Good	Unknown	45
ACT0711_ONLINE_PROVIDER	ACT0711-01	North Star Supply	Posted	1d	Online Provider Offer 1	2559	2410	Municipal	56	55	Excellent	High	42
ACT0711_ONLINE_PROVIDER	ACT0711-02	Regional Exchange	FS	14d	Online Provider Offer 2	2295	2087	Online	71	57	Good	High	50
ACT0711_ONLINE_PROVIDER	ACT0711-03	Quality Source	Limited	0d	Online Provider Offer 3	5785	4841	Online	48	84	Excellent	High	38
ACT0711_ONLINE_PROVIDER	ACT0711-04	Atlas Services	Watch	19d	Online Provider Offer 4	1370	1153	Provincial	89	65	Excellent	Low	75
ACT0711_ONLINE_PROVIDER	ACT0711-05	Prairie Value Co.	Limited	11d	Online Provider Offer 5	3418	3052	Red Deer	67	98	New	Medium	63
ACT0712_EMERGENCY_OPTION	ACT0712-01	Atlas Services	Limited	2d	Emergency Option Offer 1	346	318	Red Deer	45	64	Fair	Medium	46
ACT0712_EMERGENCY_OPTION	ACT0712-02	Prairie Value Co.	Watch	9d	Emergency Option Offer 2	2008	1665	Online	86	63	Unknown	Medium	63
ACT0712_EMERGENCY_OPTION	ACT0712-03	Red Deer Market	Watch	6d	Emergency Option Offer 3	1863	1699	Edmonton Region	74	87	Unknown	High	58
ACT0712_EMERGENCY_OPTION	ACT0712-04	Prairie Value Co.	Watch	10d	Emergency Option Offer 4	4401	4143	National	74	61	Good	Low	61
ACT0712_EMERGENCY_OPTION	ACT0712-05	Central Listings	Available	16d	Emergency Option Offer 5	5716	5298	Red Deer	92	38	Fair	High	44
ACT0713_VERIFIED_PROVIDER	ACT0713-01	Quality Source	FS	7d	Verified Provider Offer 1	2837	2621	Municipal	94	47	New	Medium	63
ACT0713_VERIFIED_PROVIDER	ACT0713-02	Prairie Value Co.	Available	15d	Verified Provider Offer 2	2742	2415	National	90	60	Fair	Medium	61
ACT0713_VERIFIED_PROVIDER	ACT0713-03	Central Listings	Posted	18d	Verified Provider Offer 3	4427	3849	Calgary Region	61	43	Excellent	High	35
ACT0713_VERIFIED_PROVIDER	ACT0713-04	Verified Local	Available	0d	Verified Provider Offer 4	5299	4498	Central Alberta	79	79	Fair	Medium	58
ACT0713_VERIFIED_PROVIDER	ACT0713-05	Quality Source	Posted	15d	Verified Provider Offer 5	925	779	Calgary Region	88	51	New	Medium	62
ACT0770_ENTERTAINMENT	ACT0770-01	Open Offer Ltd.	Watch	4d	Entertainment Offer 1	1861	1543	National	67	94	New	High	51
ACT0770_ENTERTAINMENT	ACT0770-02	Open Offer Ltd.	Available	2d	Entertainment Offer 2	4347	3824	Springbrook	71	89	Unknown	Medium	55
ACT0770_ENTERTAINMENT	ACT0770-03	Red Deer Market	FS	18d	Entertainment Offer 3	8372	7953	Red Deer	48	92	New	High	35
ACT0770_ENTERTAINMENT	ACT0770-04	Verified Local	Posted	8d	Entertainment Offer 4	5828	5147	Municipal	45	72	New	Low	49
ACT0770_ENTERTAINMENT	ACT0770-05	Atlas Services	Limited	20d	Entertainment Offer 5	2023	1785	Edmonton Region	68	56	Fair	Medium	54
ACT0724_EVENTS	ACT0724-01	North Star Supply	Posted	6d	Events Offer 1	4857	4149	Edmonton Region	64	51	New	Medium	44
ACT0724_EVENTS	ACT0724-02	Prairie Value Co.	FS	17d	Events Offer 2	2052	1755	Springbrook	60	39	New	Low	58
ACT0724_EVENTS	ACT0724-03	Prairie Value Co.	Available	5d	Events Offer 3	3649	3089	Online	55	89	Excellent	Unknown	57
ACT0724_EVENTS	ACT0724-04	Verified Local	FS	0d	Events Offer 4	316	297	Springbrook	73	52	Fair	Medium	63
ACT0724_EVENTS	ACT0724-05	Atlas Services	FS	19d	Events Offer 5	8393	7295	Calgary Region	60	52	New	Low	52
ACT0716_BUDGET_OPTION	ACT0716-01	Atlas Services	Available	5d	Budget Option Offer 1	3134	2963	Red Deer	56	90	Good	Medium	52
ACT0716_BUDGET_OPTION	ACT0716-02	Open Offer Ltd.	Watch	18d	Budget Option Offer 2	7340	6723	Springbrook	91	44	Excellent	Medium	45
ACT0716_BUDGET_OPTION	ACT0716-03	North Star Supply	Available	12d	Budget Option Offer 3	8307	7967	National	87	90	Good	Medium	58
ACT0716_BUDGET_OPTION	ACT0716-04	Atlas Services	Posted	9d	Budget Option Offer 4	2828	2667	Springbrook	70	59	New	Unknown	50
ACT0716_BUDGET_OPTION	ACT0716-05	Central Listings	Available	12d	Budget Option Offer 5	8191	7005	National	72	41	Good	Medium	38
ACT0717_STANDARD_OPTION	ACT0717-01	Open Offer Ltd.	Limited	21d	Standard Option Offer 1	6815	6151	Calgary Region	58	41	Unknown	Unknown	37
ACT0717_STANDARD_OPTION	ACT0717-02	Central Listings	Available	18d	Standard Option Offer 2	1580	1498	Central Alberta	57	75	Good	Low	66
ACT0717_STANDARD_OPTION	ACT0717-03	Regional Exchange	Watch	2d	Standard Option Offer 3	2161	1981	National	46	97	Unknown	High	46
ACT0717_STANDARD_OPTION	ACT0717-04	Red Deer Market	Limited	21d	Standard Option Offer 4	6957	6527	Online	48	97	Fair	Unknown	49
ACT0717_STANDARD_OPTION	ACT0717-05	Atlas Services	Available	21d	Standard Option Offer 5	6792	6171	Calgary Region	66	54	Unknown	Unknown	48
ACT0718_PREMIUM_OPTION	ACT0718-01	Central Listings	Available	7d	Premium Option Offer 1	2370	2265	Central Alberta	64	39	Unknown	High	37
ACT0718_PREMIUM_OPTION	ACT0718-02	Open Offer Ltd.	FS	20d	Premium Option Offer 2	6556	5509	Red Deer	84	37	Excellent	Unknown	41
ACT0718_PREMIUM_OPTION	ACT0718-03	North Star Supply	Watch	12d	Premium Option Offer 3	7955	6847	Edmonton Region	90	48	New	High	41
ACT0718_PREMIUM_OPTION	ACT0718-04	Verified Local	Posted	16d	Premium Option Offer 4	5750	5045	Red Deer	61	99	Unknown	Unknown	58
ACT0718_PREMIUM_OPTION	ACT0718-05	Atlas Services	Available	11d	Premium Option Offer 5	6562	5755	National	57	81	Fair	Medium	51
ACT0719_LOCAL_PROVIDER	ACT0719-01	Regional Exchange	Watch	17d	Local Provider Offer 1	4349	3896	Calgary Region	84	97	Excellent	Medium	66
ACT0719_LOCAL_PROVIDER	ACT0719-02	Red Deer Market	FS	15d	Local Provider Offer 2	4669	3937	Municipal	70	65	Good	Unknown	51
ACT0719_LOCAL_PROVIDER	ACT0719-03	Open Offer Ltd.	FS	12d	Local Provider Offer 3	344	316	Provincial	52	44	Good	High	45
ACT0719_LOCAL_PROVIDER	ACT0719-04	Atlas Services	FS	7d	Local Provider Offer 4	3989	3315	Calgary Region	68	58	Excellent	Medium	52
ACT0719_LOCAL_PROVIDER	ACT0719-05	Budget Direct	FS	5d	Local Provider Offer 5	5434	5150	Central Alberta	47	65	Excellent	Low	57
ACT0720_REGIONAL_PROVIDER	ACT0720-01	Verified Local	Watch	12d	Regional Provider Offer 1	2642	2430	Provincial	66	92	Excellent	Unknown	58
ACT0720_REGIONAL_PROVIDER	ACT0720-02	Regional Exchange	Available	21d	Regional Provider Offer 2	4929	4208	Springbrook	57	97	Fair	High	49
ACT0720_REGIONAL_PROVIDER	ACT0720-03	Open Offer Ltd.	Posted	7d	Regional Provider Offer 3	7636	7120	Calgary Region	56	100	New	Unknown	44
ACT0720_REGIONAL_PROVIDER	ACT0720-04	Open Offer Ltd.	Watch	4d	Regional Provider Offer 4	4768	3934	Edmonton Region	83	62	Unknown	Low	61
ACT0720_REGIONAL_PROVIDER	ACT0720-05	Open Offer Ltd.	FS	19d	Regional Provider Offer 5	2392	2179	Calgary Region	78	48	New	Unknown	60
ACT0721_ONLINE_PROVIDER	ACT0721-01	Open Offer Ltd.	Limited	21d	Online Provider Offer 1	7370	6346	Provincial	49	86	Excellent	Unknown	46
ACT0721_ONLINE_PROVIDER	ACT0721-02	Regional Exchange	Watch	6d	Online Provider Offer 2	353	323	Online	61	43	Unknown	High	39
ACT0721_ONLINE_PROVIDER	ACT0721-03	Quality Source	FS	5d	Online Provider Offer 3	6960	6001	Central Alberta	65	95	New	High	45
ACT0721_ONLINE_PROVIDER	ACT0721-04	Open Offer Ltd.	Watch	7d	Online Provider Offer 4	4012	3564	National	82	69	Good	Unknown	57
ACT0721_ONLINE_PROVIDER	ACT0721-05	North Star Supply	Watch	8d	Online Provider Offer 5	8230	7519	Calgary Region	47	71	Excellent	Unknown	42
ACT0722_EMERGENCY_OPTION	ACT0722-01	Open Offer Ltd.	Limited	20d	Emergency Option Offer 1	4403	3786	Edmonton Region	75	56	Excellent	Unknown	54
ACT0722_EMERGENCY_OPTION	ACT0722-02	Central Listings	Limited	6d	Emergency Option Offer 2	4232	3915	Calgary Region	74	77	New	Medium	53
ACT0722_EMERGENCY_OPTION	ACT0722-03	North Star Supply	Available	18d	Emergency Option Offer 3	271	233	Edmonton Region	64	65	Fair	Low	70
ACT0722_EMERGENCY_OPTION	ACT0722-04	Open Offer Ltd.	FS	14d	Emergency Option Offer 4	6337	5781	Provincial	61	88	Good	Unknown	56
ACT0722_EMERGENCY_OPTION	ACT0722-05	Verified Local	Available	15d	Emergency Option Offer 5	3017	2763	Online	67	86	Good	Medium	59
ACT0723_VERIFIED_PROVIDER	ACT0723-01	Central Listings	FS	14d	Verified Provider Offer 1	4029	3325	Online	84	55	New	Medium	52
ACT0723_VERIFIED_PROVIDER	ACT0723-02	North Star Supply	Limited	12d	Verified Provider Offer 2	1418	1237	Central Alberta	59	81	Fair	Medium	54
ACT0723_VERIFIED_PROVIDER	ACT0723-03	Prairie Value Co.	Limited	19d	Verified Provider Offer 3	4838	4229	National	76	55	Unknown	High	47
ACT0723_VERIFIED_PROVIDER	ACT0723-04	Red Deer Market	Watch	2d	Verified Provider Offer 4	3510	3026	Edmonton Region	79	87	Unknown	Medium	60
ACT0723_VERIFIED_PROVIDER	ACT0723-05	Red Deer Market	Watch	7d	Verified Provider Offer 5	2154	1992	Online	92	67	Excellent	Low	79
ACT0733_SPORTS	ACT0733-01	Red Deer Market	Posted	4d	Sports Offer 1	7303	6925	Springbrook	87	51	New	Unknown	53
ACT0733_SPORTS	ACT0733-02	Budget Direct	Watch	15d	Sports Offer 2	3073	2621	Municipal	48	43	Fair	Medium	46
ACT0733_SPORTS	ACT0733-03	Budget Direct	Limited	20d	Sports Offer 3	6115	5837	Central Alberta	84	82	Good	Unknown	62
ACT0733_SPORTS	ACT0733-04	Verified Local	Limited	19d	Sports Offer 4	1693	1442	Provincial	88	80	Fair	Low	80
ACT0733_SPORTS	ACT0733-05	Regional Exchange	FS	2d	Sports Offer 5	5689	4838	Online	90	92	Fair	Low	75
ACT0725_BUDGET_OPTION	ACT0725-01	Open Offer Ltd.	FS	16d	Budget Option Offer 1	5812	4973	Calgary Region	93	52	Fair	Unknown	56
ACT0725_BUDGET_OPTION	ACT0725-02	Quality Source	Watch	9d	Budget Option Offer 2	793	652	Provincial	92	62	Excellent	Unknown	61
ACT0725_BUDGET_OPTION	ACT0725-03	Atlas Services	FS	2d	Budget Option Offer 3	1740	1557	National	63	52	Excellent	Medium	54
ACT0725_BUDGET_OPTION	ACT0725-04	Atlas Services	Limited	6d	Budget Option Offer 4	1563	1401	Central Alberta	62	94	New	Medium	66
ACT0725_BUDGET_OPTION	ACT0725-05	Red Deer Market	Limited	7d	Budget Option Offer 5	74	68	Calgary Region	72	49	New	Medium	52
ACT0726_STANDARD_OPTION	ACT0726-01	Central Listings	FS	9d	Standard Option Offer 1	3358	3005	Edmonton Region	78	46	Good	Medium	56
ACT0726_STANDARD_OPTION	ACT0726-02	Atlas Services	Posted	15d	Standard Option Offer 2	7286	5981	Municipal	60	81	Excellent	High	42
ACT0726_STANDARD_OPTION	ACT0726-03	Budget Direct	Posted	17d	Standard Option Offer 3	4984	4494	Calgary Region	73	82	Excellent	Medium	56
ACT0726_STANDARD_OPTION	ACT0726-04	Regional Exchange	Available	6d	Standard Option Offer 4	7067	6349	Municipal	89	48	New	High	37
ACT0726_STANDARD_OPTION	ACT0726-05	Prairie Value Co.	FS	4d	Standard Option Offer 5	2586	2202	Springbrook	56	100	New	Medium	54
ACT0727_PREMIUM_OPTION	ACT0727-01	Open Offer Ltd.	Posted	21d	Premium Option Offer 1	864	791	Springbrook	74	66	Unknown	Medium	61
ACT0727_PREMIUM_OPTION	ACT0727-02	Verified Local	FS	4d	Premium Option Offer 2	7347	6964	Central Alberta	95	42	Unknown	Medium	47
ACT0727_PREMIUM_OPTION	ACT0727-03	Budget Direct	Posted	16d	Premium Option Offer 3	2065	1792	Red Deer	62	55	Unknown	Low	65
ACT0727_PREMIUM_OPTION	ACT0727-04	Quality Source	Watch	16d	Premium Option Offer 4	8328	7609	Online	78	39	Unknown	High	35
ACT0727_PREMIUM_OPTION	ACT0727-05	Red Deer Market	Posted	1d	Premium Option Offer 5	2394	2252	Provincial	56	38	Unknown	Low	59
ACT0728_LOCAL_PROVIDER	ACT0728-01	Open Offer Ltd.	Available	21d	Local Provider Offer 1	2988	2552	Red Deer	87	100	Excellent	Low	77
ACT0728_LOCAL_PROVIDER	ACT0728-02	Atlas Services	FS	3d	Local Provider Offer 2	29	27	Calgary Region	49	66	Good	Low	69
ACT0728_LOCAL_PROVIDER	ACT0728-03	North Star Supply	FS	7d	Local Provider Offer 3	1781	1646	Red Deer	63	74	New	High	47
ACT0728_LOCAL_PROVIDER	ACT0728-04	Verified Local	Available	3d	Local Provider Offer 4	5726	5230	Edmonton Region	77	99	Good	Medium	61
ACT0728_LOCAL_PROVIDER	ACT0728-05	Regional Exchange	FS	14d	Local Provider Offer 5	6877	6255	Calgary Region	62	96	New	High	48
ACT0729_REGIONAL_PROVIDER	ACT0729-01	North Star Supply	FS	11d	Regional Provider Offer 1	3584	3156	Provincial	60	67	Excellent	Low	56
ACT0729_REGIONAL_PROVIDER	ACT0729-02	North Star Supply	Available	20d	Regional Provider Offer 2	3240	2983	Central Alberta	77	47	Good	Unknown	54
ACT0729_REGIONAL_PROVIDER	ACT0729-03	Atlas Services	FS	5d	Regional Provider Offer 3	4755	4195	Central Alberta	80	42	New	Low	58
ACT0729_REGIONAL_PROVIDER	ACT0729-04	North Star Supply	Available	16d	Regional Provider Offer 4	7040	5934	Municipal	90	58	Fair	Unknown	50
ACT0729_REGIONAL_PROVIDER	ACT0729-05	Central Listings	Watch	18d	Regional Provider Offer 5	5641	5061	Online	66	47	Good	Low	50
ACT0730_ONLINE_PROVIDER	ACT0730-01	Red Deer Market	Limited	21d	Online Provider Offer 1	754	648	Red Deer	60	39	New	Low	54
ACT0730_ONLINE_PROVIDER	ACT0730-02	Quality Source	FS	7d	Online Provider Offer 2	453	375	Provincial	45	91	New	High	55
ACT0730_ONLINE_PROVIDER	ACT0730-03	Red Deer Market	Watch	8d	Online Provider Offer 3	5731	5240	Edmonton Region	76	98	New	High	56
ACT0730_ONLINE_PROVIDER	ACT0730-04	Central Listings	FS	0d	Online Provider Offer 4	701	628	Central Alberta	96	56	Good	Medium	71
ACT0730_ONLINE_PROVIDER	ACT0730-05	Central Listings	Watch	1d	Online Provider Offer 5	2501	2218	Edmonton Region	62	62	Excellent	Low	60
ACT0731_EMERGENCY_OPTION	ACT0731-01	Central Listings	Available	15d	Emergency Option Offer 1	7208	6441	Calgary Region	96	95	Good	Medium	62
ACT0731_EMERGENCY_OPTION	ACT0731-02	Open Offer Ltd.	Posted	17d	Emergency Option Offer 2	1655	1573	Online	84	36	Excellent	Medium	53
ACT0731_EMERGENCY_OPTION	ACT0731-03	Red Deer Market	Posted	15d	Emergency Option Offer 3	3222	3036	Provincial	68	38	Unknown	High	37
ACT0731_EMERGENCY_OPTION	ACT0731-04	Budget Direct	FS	18d	Emergency Option Offer 4	3362	3134	Edmonton Region	85	85	Unknown	High	58
ACT0731_EMERGENCY_OPTION	ACT0731-05	Prairie Value Co.	Posted	17d	Emergency Option Offer 5	5396	5029	Provincial	65	46	New	Low	52
ACT0732_VERIFIED_PROVIDER	ACT0732-01	Atlas Services	Limited	9d	Verified Provider Offer 1	2813	2676	Central Alberta	50	100	Good	Medium	54
ACT0732_VERIFIED_PROVIDER	ACT0732-02	Open Offer Ltd.	Posted	11d	Verified Provider Offer 2	7667	6738	Central Alberta	80	94	Fair	Unknown	53
ACT0732_VERIFIED_PROVIDER	ACT0732-03	North Star Supply	Posted	20d	Verified Provider Offer 3	386	349	National	82	74	Excellent	Low	76
ACT0732_VERIFIED_PROVIDER	ACT0732-04	Budget Direct	FS	11d	Verified Provider Offer 4	8099	6730	Municipal	96	55	Good	Unknown	50
ACT0732_VERIFIED_PROVIDER	ACT0732-05	Red Deer Market	FS	10d	Verified Provider Offer 5	7472	6429	Red Deer	58	66	Unknown	High	35
ACT0742_TRAVEL	ACT0742-01	Atlas Services	Watch	9d	Travel Offer 1	3501	3355	Springbrook	81	76	Good	High	51
ACT0742_TRAVEL	ACT0742-02	Prairie Value Co.	FS	21d	Travel Offer 2	4385	3728	National	57	82	New	Medium	52
ACT0742_TRAVEL	ACT0742-03	Red Deer Market	Limited	10d	Travel Offer 3	6299	5970	Provincial	67	36	Unknown	Low	48
ACT0742_TRAVEL	ACT0742-04	Regional Exchange	Watch	2d	Travel Offer 4	1537	1433	Online	48	39	Unknown	Medium	46
ACT0742_TRAVEL	ACT0742-05	Central Listings	Available	14d	Travel Offer 5	6774	5957	National	76	46	Excellent	Medium	47
ACT0734_BUDGET_OPTION	ACT0734-01	Atlas Services	Posted	18d	Budget Option Offer 1	5231	4625	Central Alberta	71	69	Good	Low	61
ACT0734_BUDGET_OPTION	ACT0734-02	Central Listings	FS	4d	Budget Option Offer 2	6143	5044	Red Deer	63	46	Excellent	Unknown	36
ACT0734_BUDGET_OPTION	ACT0734-03	North Star Supply	FS	14d	Budget Option Offer 3	5225	4690	National	56	87	Unknown	Low	60
ACT0734_BUDGET_OPTION	ACT0734-04	Prairie Value Co.	Posted	18d	Budget Option Offer 4	5885	5494	Provincial	73	87	New	Unknown	51
ACT0734_BUDGET_OPTION	ACT0734-05	Red Deer Market	Available	19d	Budget Option Offer 5	1433	1291	Central Alberta	61	59	New	Low	60
ACT0735_STANDARD_OPTION	ACT0735-01	North Star Supply	Available	10d	Standard Option Offer 1	4280	3569	National	63	61	Good	Unknown	51
ACT0735_STANDARD_OPTION	ACT0735-02	Central Listings	Posted	5d	Standard Option Offer 2	2060	1701	Calgary Region	64	73	Excellent	Unknown	59
ACT0735_STANDARD_OPTION	ACT0735-03	Regional Exchange	Posted	5d	Standard Option Offer 3	5569	5000	Provincial	78	100	Excellent	Low	67
ACT0735_STANDARD_OPTION	ACT0735-04	Central Listings	Limited	9d	Standard Option Offer 4	5503	4959	Central Alberta	71	94	Good	Unknown	56
ACT0735_STANDARD_OPTION	ACT0735-05	Open Offer Ltd.	Available	12d	Standard Option Offer 5	1355	1163	Municipal	71	54	Excellent	High	43
ACT0736_PREMIUM_OPTION	ACT0736-01	Prairie Value Co.	FS	11d	Premium Option Offer 1	4386	4102	Provincial	62	87	Fair	Medium	52
ACT0736_PREMIUM_OPTION	ACT0736-02	Open Offer Ltd.	Available	12d	Premium Option Offer 2	6186	5694	Municipal	64	70	Fair	Low	57
ACT0736_PREMIUM_OPTION	ACT0736-03	Quality Source	FS	17d	Premium Option Offer 3	490	404	Springbrook	64	39	Fair	Medium	54
ACT0736_PREMIUM_OPTION	ACT0736-04	Open Offer Ltd.	Watch	11d	Premium Option Offer 4	60	51	Provincial	68	90	Unknown	Low	77
ACT0736_PREMIUM_OPTION	ACT0736-05	Central Listings	Limited	20d	Premium Option Offer 5	8113	7655	Springbrook	65	73	Fair	Unknown	44
ACT0737_LOCAL_PROVIDER	ACT0737-01	Open Offer Ltd.	Watch	8d	Local Provider Offer 1	6955	6079	Calgary Region	62	94	Fair	Low	63
ACT0737_LOCAL_PROVIDER	ACT0737-02	Quality Source	Watch	21d	Local Provider Offer 2	5584	4748	Springbrook	85	83	Fair	High	50
ACT0737_LOCAL_PROVIDER	ACT0737-03	Verified Local	Limited	9d	Local Provider Offer 3	727	608	Provincial	51	78	Unknown	Medium	61
ACT0737_LOCAL_PROVIDER	ACT0737-04	Atlas Services	Posted	3d	Local Provider Offer 4	6113	5457	Provincial	46	82	Good	High	35
ACT0737_LOCAL_PROVIDER	ACT0737-05	Atlas Services	Posted	5d	Local Provider Offer 5	3081	2632	Springbrook	60	94	Excellent	Medium	60
ACT0738_REGIONAL_PROVIDER	ACT0738-01	Central Listings	Watch	19d	Regional Provider Offer 1	2003	1790	Springbrook	93	57	Unknown	High	51
ACT0738_REGIONAL_PROVIDER	ACT0738-02	Quality Source	Limited	11d	Regional Provider Offer 2	3638	3158	Online	63	40	Excellent	Low	57
ACT0738_REGIONAL_PROVIDER	ACT0738-03	Central Listings	Posted	16d	Regional Provider Offer 3	1336	1165	Calgary Region	70	57	Fair	High	44
ACT0738_REGIONAL_PROVIDER	ACT0738-04	Prairie Value Co.	Limited	10d	Regional Provider Offer 4	563	507	Red Deer	88	80	New	Unknown	68
ACT0738_REGIONAL_PROVIDER	ACT0738-05	Budget Direct	Posted	8d	Regional Provider Offer 5	1678	1586	Municipal	57	52	Good	High	43
ACT0739_ONLINE_PROVIDER	ACT0739-01	Quality Source	Watch	2d	Online Provider Offer 1	2133	1826	Calgary Region	71	92	Fair	Unknown	67
ACT0739_ONLINE_PROVIDER	ACT0739-02	Regional Exchange	FS	0d	Online Provider Offer 2	6128	5776	Municipal	92	74	Excellent	Low	72
ACT0739_ONLINE_PROVIDER	ACT0739-03	Verified Local	Available	13d	Online Provider Offer 3	7816	7321	Online	75	92	Unknown	Medium	58
ACT0739_ONLINE_PROVIDER	ACT0739-04	Quality Source	FS	5d	Online Provider Offer 4	5931	5222	Municipal	85	69	Fair	High	45
ACT0739_ONLINE_PROVIDER	ACT0739-05	Open Offer Ltd.	Watch	6d	Online Provider Offer 5	2692	2287	Central Alberta	72	61	Unknown	Low	63
ACT0740_EMERGENCY_OPTION	ACT0740-01	Central Listings	Watch	21d	Emergency Option Offer 1	3320	2801	Edmonton Region	79	74	Excellent	Medium	55
ACT0740_EMERGENCY_OPTION	ACT0740-02	Atlas Services	Posted	21d	Emergency Option Offer 2	2692	2583	Red Deer	88	46	Good	Low	69
ACT0740_EMERGENCY_OPTION	ACT0740-03	Open Offer Ltd.	Available	0d	Emergency Option Offer 3	7823	6745	Edmonton Region	79	42	Unknown	High	37
ACT0740_EMERGENCY_OPTION	ACT0740-04	Quality Source	Available	17d	Emergency Option Offer 4	6706	6140	Red Deer	76	53	Unknown	High	35
ACT0740_EMERGENCY_OPTION	ACT0740-05	Quality Source	FS	6d	Emergency Option Offer 5	2763	2440	Edmonton Region	77	93	Unknown	High	59
ACT0741_VERIFIED_PROVIDER	ACT0741-01	North Star Supply	FS	11d	Verified Provider Offer 1	5877	5425	Red Deer	92	46	New	Unknown	49
ACT0741_VERIFIED_PROVIDER	ACT0741-02	Verified Local	FS	5d	Verified Provider Offer 2	4009	3340	Springbrook	48	59	Unknown	High	35
ACT0741_VERIFIED_PROVIDER	ACT0741-03	Budget Direct	Limited	9d	Verified Provider Offer 3	4674	4434	Municipal	64	72	New	Low	62
ACT0741_VERIFIED_PROVIDER	ACT0741-04	Open Offer Ltd.	Available	7d	Verified Provider Offer 4	4070	3485	Springbrook	62	36	New	Medium	47
ACT0741_VERIFIED_PROVIDER	ACT0741-05	Quality Source	Posted	9d	Verified Provider Offer 5	6878	6445	Calgary Region	77	64	Excellent	High	45
ACT0751_MEDIA	ACT0751-01	Verified Local	Limited	8d	Media Offer 1	4796	4464	Red Deer	69	61	New	Unknown	49
ACT0751_MEDIA	ACT0751-02	North Star Supply	Watch	19d	Media Offer 2	3777	3536	Springbrook	56	74	Unknown	High	44
ACT0751_MEDIA	ACT0751-03	Regional Exchange	Posted	2d	Media Offer 3	4937	4393	National	62	55	Excellent	High	43
ACT0751_MEDIA	ACT0751-04	Central Listings	FS	20d	Media Offer 4	1114	1019	Red Deer	68	75	New	Medium	62
ACT0751_MEDIA	ACT0751-05	Central Listings	FS	19d	Media Offer 5	6920	5970	Central Alberta	59	42	Excellent	High	35
ACT0743_BUDGET_OPTION	ACT0743-01	Prairie Value Co.	Posted	14d	Budget Option Offer 1	2079	1824	Provincial	66	41	Fair	Low	62
ACT0743_BUDGET_OPTION	ACT0743-02	Prairie Value Co.	Limited	19d	Budget Option Offer 2	6676	6283	Springbrook	48	89	Unknown	High	39
